lang_name	ID	lx_all	lx_all_correct	is_corrected
sigulesalang	add_419	soekå		FALSE
sigulesalang	add_420	kasih adzin		FALSE
sigulesalang	add_421	djagå		FALSE
sigulesalang	add_422	olong pisoran		FALSE
sigulesalang	add_423	ela		FALSE
sigulesalang	add_424	eatawe oewi, frepikeu oetawe	eatawe oewi, frepikeu oewotawe	TRUE
sigulesalang	add_425	faboenoeh		FALSE
sigulesalang	add_426	tangko '		FALSE
sigulesalang	add_427	senang		FALSE
sigulesalang	add_428	minet		FALSE
sigulesalang	add_429	matjan		FALSE
sigulesalang	add_430	kasoer²		FALSE
sigulesalang	add_431	samå samå		FALSE
sigulesalang	add_432	gedaj		FALSE
sigulesalang	add_433	euna		FALSE
sigulesalang	add_434	migala		FALSE
sigulesalang	add_435	<ijrochoaga?>	ijrochoaga	TRUE
sigulesalang	add_436	fedomo omo	feédomò ómò	TRUE
sigulesalang	add_437	nefije eu		FALSE
sigulesalang	add_438	boemba		FALSE
sigulesalang	add_439	metaon		FALSE
sigulesalang	add_440	metaoun ita		FALSE
sigulesalang	add_441	eawa		FALSE
sigulesalang	add_442	nitahån		FALSE
sigulesalang	add_443	foele do nohe		FALSE
sigulesalang	add_444	koea		FALSE
sigulesalang	add_445	ohé		FALSE
sigulesalang	add_446	boisnajo	baoisnajo	TRUE
sigulesalang	add_447	bebé		FALSE
sigulesalang	add_448	tjiritera		FALSE
sigulesalang	add_449	nibaloet, dalélét		FALSE
sigulesalang	add_450	faieu		FALSE
sigulesalang	add_451	faboenoeh		FALSE
sigulesalang	add_452	samboej		FALSE
sigulesalang	add_453	nifoa noōchoe	nifoa noōchoe (sawah piring)	TRUE
sigulesalang	add_454	tahan		FALSE
sigulesalang	add_455	matechaidaneu		FALSE
sigulesalang	add_456	iademoe ila lala		FALSE
sigulesalang	add_457	bemoesoean		FALSE
sigulesalang	add_458	kasian		FALSE
sigulesalang	add_459	rasoen		FALSE
sigulesalang	add_460	afoea		FALSE
sigulesalang	add_461	taboei (oeoi)		FALSE
sigulesalang	add_462	alo' aito'	alòˈ aitoˈ	TRUE
sigulesalang	add_463	aén dåfå	aèn dàfà	TRUE
sigulesalang	add_464	tolohi		FALSE
sigulesalang	add_465	tāja		FALSE
sigulesalang	add_466	(euchi) afaj		FALSE
sigulesalang	add_467	boea banoewane		FALSE
sigulesalang	add_468	nijasa		FALSE
sigulesalang	add_469	abeleu		FALSE
sigulesalang	add_470	nibeutoe bisara'		FALSE
sigulesalang	add_471	parsaja	persaja	TRUE
sigulesalang	add_472	lelevhi		FALSE
sigulesalang	add_473	bébé	bèbè	TRUE
sigulesalang	add_474	ohe	òhe	TRUE
sigulesalang	add_475	sede	sĕdè	TRUE
sigulesalang	add_476	nieudeu		FALSE
sigulesalang	add_477	aboea		FALSE
sigulesalang	add_478	migala		FALSE
sigulesalang	add_479	ogaja imbo		FALSE
sigulesalang	add_480	rakit		FALSE
sigulesalang	add_481	ogaja kopan		FALSE
sigulesalang	add_482	héran		FALSE
sigulesalang	add_483	idaneu alawa		FALSE
sigulesalang	add_484	lapé		FALSE
sigulesalang	add_485	eu(da)		FALSE
sigulesalang	add_486	achaea		FALSE
sigulesalang	add_487	euhi, neuhi		FALSE
sigulesalang	add_488	nånå naiteu		FALSE
sigulesalang	add_489	batoe ai		FALSE
sigulesalang	add_490	lachoep		FALSE
sigulesalang	add_491	atahoet		FALSE
sigulesalang	add_492	āråm	āràmˈ	TRUE
sigulesalang	add_493	atalew		FALSE
sigulesalang	add_494	padegangan		FALSE
sigulesalang	add_495	kotor		FALSE
sigulesalang	add_496	afō		FALSE
sigulesalang	add_497	ambeu		FALSE
sigulesalang	add_498	lepas		FALSE
sigulesalang	add_499	denih		FALSE
sigulesalang	add_500	anoe enoekeu		FALSE
sigulesalang	add_501	radjå		FALSE
sigulesalang	add_502	baloewakaké		FALSE
sigulesalang	add_503	ofeuna		FALSE
sigulesalang	add_504	ganå		FALSE
sigulesalang	add_505	nitoeleeu		FALSE
sigulesalang	add_506	alélé deula		FALSE
sigulesalang	add_507	denih keula meu'ik		FALSE
sigulesalang	add_508	atingĕu tingeu		FALSE
sigulesalang	add_509	theutheun ĕudĕu		FALSE
sigulesalang	add_510	melawan		FALSE
sigulesalang	add_511	banais idaneu		FALSE
sigulesalang	add_512	ahoemondong		FALSE
sigulesalang	add_513	padang		FALSE
sigulesalang	add_514	boeajan		FALSE
sigulesalang	add_515	katanangan		FALSE
sigulesalang	add_516	poep		FALSE
sigulesalang	add_517	timoe padang		FALSE
sigulesalang	add_518	barat daja		FALSE
sigulesalang	add_519	timoer ba'ot		FALSE
sigulesalang	add_520	barat la'ot		FALSE
sigulesalang	add_521	abentoe		FALSE
sigulesalang	add_522	malawan		FALSE
sigulesalang	add_523	lèpang, é soloh		FALSE
sigulesalang	add_524	toba		FALSE
sigulesalang	add_525	toekar		FALSE
sigulesalang	add_526	idaneu botoe		FALSE
sigulesalang	add_527	meuleu chewa		FALSE
sigulesalang	add_528	alembō	alembōˈ	TRUE
sigulesalang	add_529	karakadje		FALSE
sigulesalang	add_530	ilir		FALSE
sigulesalang	add_531	deu'oe		FALSE
sigulesalang	add_532	saboen		FALSE
sigulesalang	add_533	ajå		FALSE
sigulesalang	add_534	euchi		FALSE
sigulesalang	add_535	euchi daloeleuoe		FALSE
sigulesalang	add_536	eueacha		FALSE
sigulesalang	add_537	zink		FALSE
sigulesalang	add_538	(h)ō'		FALSE
sigulesalang	add_539	audeufā'fāa' denoe ni fouloe gélawa		FALSE
sigulesalang	add_540	iadaeu barapå faa'denoen, aka² doea djeum, aka² iadeeu adehoe		FALSE
sigulesalang	add_541	lanfè'fāa' lawani lheulheu ai, labih ā'laua foeli faila lheulheu sefacha		FALSE
sigulesalang	add_542	lala euchi lĕntō' fala laoet Tawar, atiō omboejoe agoja		FALSE
sigulesalang	add_543	Iadeu acho io omboejoe, lala àtōˈ, o gajoja aloen afeu jama lheulheu		FALSE
sigulesalang	add_544	aiteu'i ota beula aité bato'fa fohé, aiteu'i ogen manga dāup		FALSE
sigulesalang	add_545	aiteu'i ōlōfogen atawa bacham manginoe		FALSE
sigulesalang	add_546	feun doe' eu datoe' achaeu fari datoe' méindé indé faboecha toean		FALSE
sigulesalang	add_547	awā'a ia deugeu choemaha awāa salamonéé tonton fohé		FALSE
sigulesalang	add_548	oka alélé deulama oka achĕumĕu, iala'aé afĕuchĕu cha deulani		FALSE
sigulesalang	add_549	āhō nohem, ageu folowi ageu meu'i foengi		FALSE
sigulesalang	add_550	igafai nofi nitaneu		FALSE
sigulesalang	add_551	aiteu'i ōfaché nitaneu cha padang		FALSE
sigulesalang	add_552	oecha'i màmàjan bòdeufā' mànà fa'ò bajan geujani		FALSE
sigulesalang	add_553	moeboecha bachong, bò achala doeloe kabar fa Sibigo		FALSE
sigulesalang	add_554	angafā' gambatoe ètoe mola oe'euli tĕuloengaoa ètoe oebajan betoel		FALSE
sigulesalang	add_555	laufè' nata cha kampoeng ahō nòhe		FALSE
sigulesalang	add_556	gelawa alé iadeu denih nibachai	gelawa aié iadeu denih nibachai	TRUE
sigulesalang	add_557	laufè' fā'ilonni ma' rohan	laufé' fā'ilonni ma' rohan	TRUE
sigulesalang	add_558	ō ganétéla han fa'è foelai deu'ik manjoebarang han fali fambang		FALSE
sigulesalang	add_559	toejap loewo monge fai boeah keeuw eeuwoe		FALSE
sigulesalang	add_560	laufè loewo iadaeu téoe	laufè loewa iadaeu téoe	TRUE
sigulesalang	add_561	iadaeu otoe nata labeutoe		FALSE
sigulesalang	add_562	lala sabang, ako meu'ih achadjabai		FALSE
sigulesalang	add_563	Eta'eu dauni nata ialoe deu'ik ilaoe manggacha beti. Oni wakil mònda'oe manoe oefeué kèpèng empèt poeloeh āla		FALSE
sigulesalang	add_564	da'oe méindé nata achala'eu, oefeué toeloewa satoe groep	da'oe méindē nata achala'eu, oefeué toeloewa satoe groep	TRUE
sigulesalang	add_565	Laufè' failonni ialafé achĕumĕu toean niféé deuoe		FALSE
sigulesalang	add_566	afin tō' òfai		FALSE
nias1905	1	boto		FALSE
nias1905	2	ho̠g̠o̠	ho̠go̠	TRUE
nias1905	3	bawa		FALSE
nias1905	4	àngangō		FALSE
nias1905	5	to̠la ho̠go̠		FALSE
nias1905	6	boe		FALSE
nias1905	8	alizoezoe		FALSE
nias1905	9	talīnga		FALSE
nias1905	11	ho̠ro̠		FALSE
nias1905	15	boe ro̠ngo̠		FALSE
nias1905	17	īdano̠ ho̠ro̠		FALSE
nias1905	18	īchoe		FALSE
nias1905	20	īngo		FALSE
nias1905	21	bo'o̠		FALSE
nias1905	22	bawa		FALSE
nias1905	25	bēwē		FALSE
nias1905	25	bēwē		FALSE
nias1905	27	boe'mbēwē		FALSE
nias1905	28	gambi		FALSE
nias1905	29	to̠mba		FALSE
nias1905	30	ro̠ngo̠		FALSE
nias1905	31	lēla		FALSE
nias1905	32	araro		FALSE
nias1905	34	bōha		FALSE
nias1905	33/35	ngingi		FALSE
nias1905	37	to̠to̠lo̠		FALSE
nias1905	38	bagi		FALSE
nias1905	41/42	mēmē		FALSE
nias1905	45	balo̠ mēmē		FALSE
nias1905	46	idano̠ me̠me̠	idano̠ mēmē	TRUE
nias1905	48	mamadoe me̠me̠	mamadoe mēmē	TRUE
nias1905	50	to̠la nosoe		FALSE
nias1905	52	to̠do̠		FALSE
nias1905	53	bétoe'a		FALSE
nias1905	54	taloe		FALSE
nias1905	56	atō		FALSE
nias1905	57	àwo̠ehoe		FALSE
nias1905	61	foeso̠		FALSE
nias1905	62	sīnalī ga'anōnō		FALSE
nias1905	63	to̠la hoeloe		FALSE
nias1905	66	haroe-haroe		FALSE
nias1905	67	taro'ō		FALSE
nias1905	70	moejoe-moejoe		FALSE
nias1905	72	tī'ī		FALSE
nias1905	73	taī		FALSE
nias1905	75	manoeko̠oe		FALSE
nias1905	76	a'mbo̠oe hoea		FALSE
nias1905	77	ba'i		FALSE
nias1905	78	tō'a		FALSE
nias1905	82	kio̠		FALSE
nias1905	83	kio̠		FALSE
nias1905	84	faha		FALSE
nias1905	86	ahe		FALSE
nias1905	88	boe'oe kawono		FALSE
nias1905	90	faha		FALSE
nias1905	91	balo̠ doehī		FALSE
nias1905	93	bisi		FALSE
nias1905	94	to̠la 'mbisi		FALSE
nias1905	95	ta' iō		FALSE
nias1905	97	tanga		FALSE
nias1905	99	aro̠ galōgō		FALSE
nias1905	100	telinga si'oe	telinga zi'oe	TRUE
nias1905	102	laloe'ā		FALSE
nias1905	105	toeroe		FALSE
nias1905	107	sa'a		FALSE
nias1905	108	toeroe séboe'a		FALSE
nias1905	109	toeroe loewo		FALSE
nias1905	110	toeroe lawa		FALSE
nias1905	111	toeroe mani		FALSE
nias1905	112	toeroe si achi		FALSE
nias1905	115	to̠la		FALSE
nias1905	116	do		FALSE
nias1905	117	nagōlé		FALSE
nias1905	118	oe'ō		FALSE
nias1905	121	oeli		FALSE
nias1905	122	boe		FALSE
nias1905	123	boe		FALSE
nias1905	124	bo̠bo̠'ī		FALSE
nias1905	125	ilo		FALSE
nias1905	126	bo̠ro̠ kēha		FALSE
nias1905	127	tihasoe		FALSE
nias1905	128	manga		FALSE
nias1905	129	ōlōfō		FALSE
nias1905	130	mamadoe		FALSE
nias1905	130	badoe		FALSE
nias1905	131	mabò		FALSE
nias1905	132	ōwo̠chi		FALSE
nias1905	133	aboeso		FALSE
nias1905	134	aboeso		FALSE
nias1905	137	to̠lo̠		FALSE
nias1905	138	mo̠ro̠		FALSE
nias1905	139/140	mangifi		FALSE
nias1905	144	mōzīzīo		FALSE
nias1905	145	mōfanō		FALSE
nias1905	146	balīarō		FALSE
nias1905	147	mamalogoe		FALSE
nias1905	148	tébabara		FALSE
nias1905	149	modadau		FALSE
nias1905	150	fasélō		FALSE
nias1905	152	toehī'mbanoea		FALSE
nias1905	153	mōlangi		FALSE
nias1905	154	mō'ndī		FALSE
nias1905	156	gagō		FALSE
nias1905	157	gaélō		FALSE
nias1905	158	li		FALSE
nias1905	159	afaō		FALSE
nias1905	160	moeaō		FALSE
nias1905	161	maigi		FALSE
nias1905	163	mé'é		FALSE
nias1905	165	bobo 'mbo'		FALSE
nias1905	165	hēche 'mbo'o		FALSE
nias1905	166	fahasoe		FALSE
nias1905	167	mange'ndilo		FALSE
nias1905	169	baho̠		FALSE
nias1905	170	mōkéha		FALSE
nias1905	172	zoeramō		FALSE
nias1905	173	ado̠'o̠		FALSE
nias1905	174	mōgo̠a		FALSE
nias1905	176	méha		FALSE
nias1905	177	mōho̠ko̠		FALSE
nias1905	182	aori		FALSE
nias1905	183	mangētoe-ngētoe		FALSE
nias1905	184	matē		FALSE
nias1905	188	amatēla		FALSE
nias1905	191	léwato̠		FALSE
nias1905	192	mo'mboenoe		FALSE
nias1905	193	manéma ō'ndrita		FALSE
nias1905	194	ō'ndrita		FALSE
nias1905	196	socho		FALSE
nias1905	197	faosa		FALSE
nias1905	198	lahēto		FALSE
nias1905	199	afocho		FALSE
nias1905	200	moföcho̠		FALSE
nias1905	202	abé'e	abé'é	TRUE
nias1905	203	bara		FALSE
nias1905	205	fogīchī		FALSE
nias1905	207	focho̠ taloe		FALSE
nias1905	209	focho̠ taloe		FALSE
nias1905	210	focho̠ bahi		FALSE
nias1905	211	sowoazitaura		FALSE
nias1905	214	bonī		FALSE
nias1905	214	bonī		FALSE
nias1905	219	fo̠cho̠ ho̠go̠		FALSE
nias1905	220	focho̠ to̠la		FALSE
nias1905	222	focho̠ īngo		FALSE
nias1905	223	moriri		FALSE
nias1905	224	mangasa-ngasa		FALSE
nias1905	225	a'oeloe		FALSE
nias1905	227	lo̠ hēdē		FALSE
nias1905	228	afiso		FALSE
nias1905	229	boeto		FALSE
nias1905	231	alēgē		FALSE
nias1905	232	mamadoho		FALSE
nias1905	234	daloe-daloe		FALSE
nias1905	235	ērē daloe daloe	ērē daloe-daloe	TRUE
nias1905	236	niha		FALSE
nias1905	237	niha		FALSE
nias1905	238	niha		FALSE
nias1905	239	toi		FALSE
nias1905	240	lakōnī		FALSE
nias1905	241	īra matoea		FALSE
nias1905	242	ira alawé		FALSE
nias1905	243	fairamatoea		FALSE
nias1905	244	amoe'i		FALSE
nias1905	245/246	fasoembano		FALSE
nias1905	248	nī'ō waloe		FALSE
nias1905	249	ōnō alawē	ōnō alawé	TRUE
nias1905	250	ōnō matoea		FALSE
nias1905	252	ōnō alawé		FALSE
nias1905	255	ama		FALSE
nias1905	256	īna		FALSE
nias1905	257	ōnō sīa'a		FALSE
nias1905	258	ōnō sīachī		FALSE
nias1905	257/258	ōnō		FALSE
nias1905	261	ōnōgoe matoea		FALSE
nias1905	262	ōnōgoe alawé		FALSE
nias1905	263	toea		FALSE
nias1905	264	awé		FALSE
nias1905	266	méndoea toea		FALSE
nias1905	267	bo̠ro̠ ta		FALSE
nias1905	268	talifoeso̠ matoea		FALSE
nias1905	269	talifoeso̠ alawé		FALSE
nias1905	270	ga'a		FALSE
nias1905	271	ga'a ira alawé		FALSE
nias1905	272	achi		FALSE
nias1905	273	achi na alawé		FALSE
nias1905	274	ma'oewoe		FALSE
nias1905	275	talifoeso n'amagoe		FALSE
nias1905	275	ira matoea		FALSE
nias1905	276	sibaja		FALSE
nias1905	277	ira matoea		FALSE
nias1905	277/279	talifoeso̠ n'amagoe sia'a ira matoea		FALSE
nias1905	277/279	talifoeso̠ n'amagoe siachi		FALSE
nias1905	278/280	talifoeso̠ inagoe sia'a ira matoea	talifoeso inagoe sia'a ira matoea	TRUE
nias1905	278/280	talifoeso̠ inagoe siachi ira matoea	talifoeso inagoe siachi ira matoea	TRUE
nias1905	281-286	ina sia'a		FALSE
nias1905	281-286	ina sitataloe		FALSE
nias1905	281-286	ina sīachī		FALSE
nias1905	281-286	ina īde		FALSE
nias1905	287/289	ōnō n'amagoe sia'a ira matoea		FALSE
nias1905	287/289	ōnō 'mbini on'amagoe ira matoea		FALSE
nias1905	288/290	ōnō n'amagoe siachi ira matoea		FALSE
nias1905	288/290	ōnō m'inagoe siachi ira matoea		FALSE
nias1905	291-294	ōnō n'amagoe sia'a alawé		FALSE
nias1905	291-294	ōnō 'mbini on'amagoe alawé		FALSE
nias1905	291-294	ōnō n'amagoe siachi alawé		FALSE
nias1905	291-294	ōnō m'inagoe siachi alawé		FALSE
nias1905	297/298	matoea		FALSE
nias1905	299	oemo̠no̠		FALSE
nias1905	300	oemo̠no̠		FALSE
nias1905	302	ōnō tiri ira matoea, ōnō foeri ira matoea	ōnō tiri ira matoea	TRUE
nias1905	303	ōnō tiri ira alawé, ōnō foeri ira alawé	ōnō tiri ira alawé	TRUE
nias1905	304	ama tiri		FALSE
nias1905	304	ina tiri		FALSE
nias1905	305	ono nisow		FALSE
nias1905	306-309	la'o		FALSE
nias1905	310/314	la'ō īra matoea		FALSE
nias1905	310/314	la'ō īra alawé		FALSE
nias1905	315	fatalifoeso		FALSE
nias1905	316	lo̠ fatalifoeso	lo̠ fatalifoeso̠	TRUE
nias1905	317	donga ira matoea		FALSE
nias1905	317	donga ira alawe		FALSE
nias1905	317	donga ira alawe		FALSE
nias1905	318	donga ira alawé		FALSE
nias1905	318	donga ira alawé		FALSE
nias1905	318	donga ira alawé		FALSE
nias1905	320	awo̠		FALSE
nias1905	324	tōme		FALSE
nias1905	324	niha bo̠'o̠		FALSE
nias1905	326	banoea		FALSE
nias1905	329	banoea		FALSE
nias1905	330	gana		FALSE
nias1905	331	ērē		FALSE
nias1905	332	lambai		FALSE
nias1905	333	ēlēmoe		FALSE
nias1905	337	adoe-adoe		FALSE
nias1905	338	ila-ila		FALSE
nias1905	339	béchoe		FALSE
nias1905	340	béchoe si so̠chi		FALSE
nias1905	341	béchoe		FALSE
nias1905	343/344	noso		FALSE
nias1905	345	lowalangi		FALSE
nias1905	345	soaja		FALSE
nias1905	347	mano'mba		FALSE
nias1905	354	soera		FALSE
nias1905	356	famano̠ mano̠		FALSE
nias1905	358	laīlo̠		FALSE
nias1905	362	narako		FALSE
nias1905	365	o̠sī'mbanoea		FALSE
nias1905	366	banoea foeri		FALSE
nias1905	367	amoata		FALSE
nias1905	368	doso̠		FALSE
nias1905	369	alacha		FALSE
nias1905	370	alachao̠		FALSE
nias1905	371	ere		FALSE
nias1905	372	ere		FALSE
nias1905	375	batoea		FALSE
nias1905	378	salawa		FALSE
nias1905	381	fahandona		FALSE
nias1905	382	sībatoea		FALSE
nias1905	386	tōhé mbanoea		FALSE
nias1905	388	baloegoe		FALSE
nias1905	389	satoea		FALSE
nias1905	390	sanoewo		FALSE
nias1905	391	lofo		FALSE
nias1905	392	fa lo̠ ao̠ehī	fa lo̠ so̠e̠hī	TRUE
nias1905	393	niha satō		FALSE
nias1905	394	sawoejoe		FALSE
nias1905	396	bowo		FALSE
nias1905	397	niha si lo̠ soe̠hi	niha si lo̠ so̠e̠hi	TRUE
nias1905	397	niha si lakō		FALSE
nias1905	399	mamakaō		FALSE
nias1905	400	fogao		FALSE
nias1905	401	sano̠ngo̠nī		FALSE
nias1905	401	sasī		FALSE
nias1905	402	sangochoekoe		FALSE
nias1905	404	fàngasi		FALSE
nias1905	407/408	falo̠wa		FALSE
nias1905	410	fabalī		FALSE
nias1905	411	bosī		FALSE
nias1905	411	bolī		FALSE
nias1905	412	fawoe'oe lī		FALSE
nias1905	413	mo'ono		FALSE
nias1905	414	bīda		FALSE
nias1905	415	fabéla		FALSE
nias1905	416	abao		FALSE
nias1905	416	sabao		FALSE
nias1905	417	īra alawé snarí	īra alawé sanarī	TRUE
nias1905	419	laīgī		FALSE
nias1905	420	soeroené		FALSE
nias1905	421	tàmboeroe		FALSE
nias1905	422	toetoe		FALSE
nias1905	423	dauli²		FALSE
nias1905	424	aramba		FALSE
nias1905	426	doeri		FALSE
nias1905	428	manari		FALSE
nias1905	430	fadaho̠daho̠		FALSE
nias1905	432	fawoedé-woedé		FALSE
nias1905	437	ōmō		FALSE
nias1905	438	halama		FALSE
nias1905	440	boe'mboe		FALSE
nias1905	441	sago̠		FALSE
nias1905	446	gaso̠		FALSE
nias1905	449	galoe		FALSE
nias1905	449	bawa 'nroeho̠		FALSE
nias1905	451	toe'a-toe'a		FALSE
nias1905	452	bawa talīnga		FALSE
nias1905	453	ōra		FALSE
nias1905	454	ōra		FALSE
nias1905	456	laté		FALSE
nias1905	457	taloe ralō		FALSE
nias1905	458	bāgoloe	bagōloe	TRUE
nias1905	459	bāgoloe	bagōloe	TRUE
nias1905	461	silalo jawa		FALSE
nias1905	461	éhōmō		FALSE
nias1905	462	boeato̠		FALSE
nias1905	465	fo̠ro̠ma		FALSE
nias1905	468	toefō		FALSE
nias1905	469	thandaja		FALSE
nias1905	472	haré		FALSE
nias1905	473	foelawa		FALSE
nias1905	474	awoe		FALSE
nias1905	475	alito̠		FALSE
nias1905	476	achozi		FALSE
nias1905	477	màméwoeao̠		FALSE
nias1905	478	boenoe galito̠		FALSE
nias1905	482	simbō		FALSE
nias1905	483	awoe		FALSE
nias1905	484	éoe galito̠		FALSE
nias1905	484	éoe nawoe		FALSE
nias1905	485	toenoe wandoe		FALSE
nias1905	486	boenoe wandoe		FALSE
nias1905	487	aroe 'mbato̠		FALSE
nias1905	488	koela'mboe		FALSE
nias1905	493	balanga si ölī		FALSE
nias1905	494	balanga tano̠		FALSE
nias1905	496	bōwōà		FALSE
nias1905	497	fīga		FALSE
nias1905	498	mako		FALSE
nias1905	499	gajoe		FALSE
nias1905	499	naha nidano̠		FALSE
nias1905	501	fīga sō'osoe		FALSE
nias1905	502	figa		FALSE
nias1905	503	sārāno		FALSE
nias1905	505	balatoe		FALSE
nias1905	505	balatoe		FALSE
nias1905	505	balatoe		FALSE
nias1905	506	béléwa		FALSE
nias1905	507	gori		FALSE
nias1905	508	sīrawī		FALSE
nias1905	509	fatō		FALSE
nias1905	510	soedoe		FALSE
nias1905	511	sondo		FALSE
nias1905	513	halo̠ nidano̠		FALSE
nias1905	513	taoe nidano̠		FALSE
nias1905	514	raga-raga		FALSE
nias1905	514	daga		FALSE
nias1905	515	fa'ndoe		FALSE
nias1905	516	ta'a-ta'a		FALSE
nias1905	517	soeloe		FALSE
nias1905	519	barī-barī		FALSE
nias1905	520	tawo̠la		FALSE
nias1905	522	roembi-roembi		FALSE
nias1905	524	roembi		FALSE
nias1905	525-527	mangasōsō		FALSE
nias1905	528	sala		FALSE
nias1905	529	bōgō		FALSE
nias1905	530	toenoe		FALSE
nias1905	534	manga		FALSE
nias1905	535	nifato̠-fato̠		FALSE
nias1905	536	dīwō-dīwō		FALSE
nias1905	537	goele-goele		FALSE
nias1905	539	nagole		FALSE
nias1905	540	nagole sěkeulī	nagole sĕkeulī	TRUE
nias1905	541	i'a		FALSE
nias1905	544	bo̠rà		FALSE
nias1905	545	fache		FALSE
nias1905	546	oelito̠		FALSE
nias1905	547	tola faché		FALSE
nias1905	548	laī		FALSE
nias1905	548	ngalaī		FALSE
nias1905	550	losoe		FALSE
nias1905	551	haloe		FALSE
nias1905	553	niroe		FALSE
nias1905	554	oelihò		FALSE
nias1905	555	dega		FALSE
nias1905	561	boeboe		FALSE
nias1905	562	lada hīta		FALSE
nias1905	563	asioe		FALSE
nias1905	565	lēmbé		FALSE
nias1905	565	oeī		FALSE
nias1905	567	saréwa		FALSE
nias1905	569/570	baroe		FALSE
nias1905	571/572	saīmbowe	saīmboe	TRUE
nias1905	573	soechoe		FALSE
nias1905	576	laīdoeroe		FALSE
nias1905	577	talī fandī		FALSE
nias1905	577/578	bo̠bo̠ lo̠wi		FALSE
nias1905	579/580	gala danga		FALSE
nias1905	579/580	gala dahé		FALSE
nias1905	582	saroe dalinga		FALSE
nias1905	583	taōgé		FALSE
nias1905	586	salénda		FALSE
nias1905	588	saómbo̠	saòmbo̠	TRUE
nias1905	589	séla-séla		FALSE
nias1905	589	sēta-sēta		FALSE
nias1905	590	soetō		FALSE
nias1905	593	manōsō		FALSE
nias1905	594	fanōso̠		FALSE
nias1905	595	sīoea		FALSE
nias1905	600	mō'nda'nda		FALSE
nias1905	601	mamoejoe		FALSE
nias1905	602	sēnali		FALSE
nias1905	603	bana		FALSE
nias1905	604	mamo̠ro̠		FALSE
nias1905	604	mamo̠ro̠		FALSE
nias1905	605	ka'ndé-ka'ndé		FALSE
nias1905	608	fo̠da		FALSE
nias1905	609	saīmboe		FALSE
nias1905	611	toho		FALSE
nias1905	612	foesī		FALSE
nias1905	617	baloeseī		FALSE
nias1905	619	lēlō		FALSE
nias1905	620	senafa	sanafa	TRUE
nias1905	621	achōwana		FALSE
nias1905	622	ōnōwana		FALSE
nias1905	623	fafana		FALSE
nias1905	626	fasoewo̠		FALSE
nias1905	627	emalī		FALSE
nias1905	628	maria		FALSE
nias1905	629	mangai ho̠go̠		FALSE
nias1905	630	atoelo̠		FALSE
nias1905	634	mangaloeloe		FALSE
nias1905	635	mona		FALSE
nias1905	636	nīhalo̠ bahanoewo̠		FALSE
nias1905	637	sīnéngé		FALSE
nias1905	639	boeala		FALSE
nias1905	644	chaē-chaē		FALSE
nias1905	645	tando̠ tano̠		FALSE
nias1905	648	sōsōoe		FALSE
nias1905	649	béléwa		FALSE
nias1905	651	balatoe famasī		FALSE
nias1905	652	fakoe		FALSE
nias1905	653	kaboe		FALSE
nias1905	654	nōwī		FALSE
nias1905	655	lasa		FALSE
nias1905	656	ōwōtō		FALSE
nias1905	657	ba'nda		FALSE
nias1905	659	o̠lī		FALSE
nias1905	660	sīmano̠		FALSE
nias1905	662/663	fazaéwé		FALSE
nias1905	662/663	mamozawīlī		FALSE
nias1905	664	tano̠mo̠		FALSE
nias1905	665	manano̠		FALSE
nias1905	668	asōsō		FALSE
nias1905	668	asōsō		FALSE
nias1905	669	ataha		FALSE
nias1905	671	mamasī		FALSE
nias1905	672	manéoe		FALSE
nias1905	674	rigi		FALSE
nias1905	677	harita		FALSE
nias1905	679	laiso̠		FALSE
nias1905	681	bagō		FALSE
nias1905	682	to̠woe		FALSE
nias1905	683	kasa goré		FALSE
nias1905	685	laboe galoe		FALSE
nias1905	686	gōwī		FALSE
nias1905	688	gōwī farasī		FALSE
nias1905	689	talo̠		FALSE
nias1905	690	lada		FALSE
nias1905	691	tola nōhī		FALSE
nias1905	692	banēoe		FALSE
nias1905	695	aché		FALSE
nias1905	697	soeri		FALSE
nias1905	698	toeō		FALSE
nias1905	701	goelō		FALSE
nias1905	702	nifa		FALSE
nias1905	703	to̠la sakoe		FALSE
nias1905	704	sakoe		FALSE
nias1905	705	afasī noecha		FALSE
nias1905	706	afasī		FALSE
nias1905	707	fa'nda moesa		FALSE
nias1905	708	maga		FALSE
nias1905	709	na'a		FALSE
nias1905	710	ra'mboeta		FALSE
nias1905	711	doeria		FALSE
nias1905	712	zamba		FALSE
nias1905	712	ma oefa		FALSE
nias1905	712	ma ziamboe		FALSE
nias1905	713	lase		FALSE
nias1905	716	gaé		FALSE
nias1905	717	gaé 'ndoeoe		FALSE
nias1905	720	dimā mani		FALSE
nias1905	721	dīma seboea		FALSE
nias1905	722	dima		FALSE
nias1905	722	dima		FALSE
nias1905	723	kòfi		FALSE
nias1905	724	boeloe sana		FALSE
nias1905	725	balaoe		FALSE
nias1905	726	gambé		FALSE
nias1905	727	makoedoe		FALSE
nias1905	728	bétoea		FALSE
nias1905	729	oendé		FALSE
nias1905	731	oewé		FALSE
nias1905	732	leoewo̠	lewoeo̠	TRUE
nias1905	733	hōwoe haō		FALSE
nias1905	734	to̠la géoe		FALSE
nias1905	737	mano̠i		FALSE
nias1905	739/740	daha		FALSE
nias1905	741	howoe		FALSE
nias1905	741	toehō		FALSE
nias1905	742	owa'a gō'mboe		FALSE
nias1905	743	owa'a		FALSE
nias1905	744	owa'a		FALSE
